user_id,age,province,device_imei,ip_address,registration_date,kyc_status,profile_type,account_age_days,transaction_volume_7d,device_change_count,ip_change_count,registered_location,gps_location_last_login,location_mismatch_flag,transaction_id,transaction_amount,transaction_time,transaction_type,static_risk_score,kyc_upgrade_trigger,document_verified,kyc_updated_at,dynamic_risk_score,total_risk_score,total_risk_tier,is_fraud
837,52,25,1057,571,587,1,0,107,141089.77,1,1,25,5,True,663,203953.62,719,0,9,1,True,315,6.018219,15.018218994140623,High,0
1022,21,19,307,1024,434,1,0,272,40568.16,0,1,19,43,True,1173,534487.83,366,1,9,1,True,161,6.5615153,15.56151533126831,High,0
1780,40,40,1617,1671,588,0,1,106,33394.77,1,5,40,43,True,1243,1720588.5,823,2,3,2,False,329,3.3057957,6.305795669555664,Medium,1
490,53,18,421,662,73,0,1,655,131358.8,2,0,18,28,True,593,254128.84,697,0,0,1,False,329,3.1060467,3.106046676635742,Low,0
311,47,6,171,891,244,0,1,475,16909.14,0,2,6,27,True,291,1361987.76,170,2,4,2,False,329,6.807717,10.807716846466064,High,1
1737,55,1,1884,175,165,1,0,558,61773.04,3,4,1,9,True,1992,1436608.72,1346,1,2,0,True,33,11.0667715,13.066771507263184,High,1
1514,21,34,19,1421,21,1,0,710,135599.6,1,1,34,44,True,1216,1505062.07,683,0,1,2,True,200,4.5160155,5.516015529632568,Medium,1
1377,56,44,1374,1074,439,0,1,266,54353.74,1,2,44,31,True,278,503891.34,491,0,6,2,False,329,4.6907573,10.690757274627686,High,0
596,47,47,1474,85,198,0,1,525,119448.79,1,2,47,44,True,252,924515.71,890,1,2,1,False,329,3.1974711,5.1974711418151855,Medium,0
1113,34,19,347,1014,128,0,1,597,197954.88,0,2,19,42,True,764,19049.32,82,2,5,1,False,329,2.4537282,7.453728199005127,Medium,0
1354,20,30,1930,1343,326,0,1,389,180744.98,0,2,30,13,True,1017,1173546.56,1162,1,5,2,False,329,5.684613,10.684613227844238,High,1
1304,51,5,745,452,196,1,0,527,91751.11,1,1,5,28,True,653,1099413.54,1772,0,3,1,True,146,5.3201656,8.320165634155273,Medium,1
1047,41,30,749,1804,297,0,1,418,151562.41,0,2,30,30,False,1655,1761519.6,1901,1,8,1,False,329,3.7136183,11.713618278503418,High,0
453,20,17,375,1813,167,1,0,556,156858.94,1,2,17,6,True,529,1501403.37,1822,1,9,1,True,301,4.8175426,13.817542552947998,High,1
1802,48,11,1250,1609,542,0,1,157,12122.07,0,0,11,37,True,287,833496.56,212,2,8,1,False,329,4.5114646,12.511464595794678,High,0
698,53,20,360,146,268,0,1,451,23408.3,0,0,20,49,True,1103,1768182.98,345,0,3,0,False,329,5.035189,8.035189151763916,Medium,1
708,31,45,1005,1209,631,0,1,62,110153.15,0,1,45,16,True,1356,1435857.01,1566,1,7,2,False,329,3.8691957,10.869195699691772,High,1
849,31,6,588,1825,663,0,1,27,50567.24,1,1,6,31,True,72,683162.08,407,0,6,0,False,329,4.0500374,10.050037384033203,High,0
38,49,6,768,1709,469,1,0,234,139230.63,0,3,6,23,True,1646,869974.72,1506,1,6,1,True,244,3.0848064,9.084806442260742,Medium,0
1206,44,26,1904,138,195,1,0,528,68874.28,3,2,26,47,True,1929,137145.12,1000,1,7,0,True,66,10.62438,17.624380111694336,High,0
1563,41,22,545,1665,553,0,1,145,14591.97,1,1,22,9,True,542,1783761.15,61,2,0,1,False,329,8.6572,8.65719985961914,Medium,1
303,64,3,958,23,251,0,1,468,186778.69,0,1,3,47,True,845,82864.25,254,2,9,2,False,329,5.2219954,14.22199535369873,High,0
1490,31,41,356,78,602,0,1,92,50458.32,1,0,41,27,True,1317,916989.37,1881,1,2,0,False,329,2.8965228,4.896522760391235,Low,0
561,59,38,1842,42,269,1,0,450,18727.67,0,2,38,8,True,170,683581.03,1401,1,5,0,True,104,7.0033774,12.003377437591553,High,0
269,43,35,623,72,488,0,1,215,136495.28,0,4,35,0,True,1045,1500193.14,1885,0,1,1,False,329,5.200788,6.200788021087647,Medium,1
1672,36,1,864,1067,60,1,0,669,117594.85,0,3,1,33,True,50,275932.19,1854,1,9,0,True,168,4.077609,13.077609062194824,High,0
1188,49,31,82,960,521,0,1,178,49404.37,0,2,31,17,True,212,1169024.64,1266,2,5,1,False,329,6.37522,11.375219821929932,High,1
1425,53,31,1122,1425,524,1,0,175,185626.44,0,1,31,19,True,1642,575564.25,1860,0,9,1,True,307,4.8182583,13.81825828552246,High,0
46,62,33,349,1006,193,0,1,530,177672.74,0,1,33,17,True,695,760295.71,1299,0,8,1,False,329,2.5288346,10.528834581375122,High,0
6,52,11,1788,1689,605,0,1,89,51878.32,1,4,11,35,True,1844,562517.75,1488,0,2,0,False,329,3.8231955,5.823195457458496,Medium,0
771,19,0,1430,1964,558,1,0,139,183682.7,1,1,0,32,True,1624,723040.71,589,2,0,0,True,283,7.49735,7.497350215911865,Medium,0
1067,51,47,1870,1602,68,0,1,661,80540.26,1,1,47,31,True,538,318419.15,472,1,0,1,False,329,2.6169782,2.616978168487549,Low,0
559,30,2,1040,1358,52,0,1,677,44159.6,2,0,2,45,True,1411,1893603.88,764,1,6,2,False,329,3.5476851,9.547685146331789,Medium,1
772,54,20,981,945,523,1,0,176,192006.51,0,2,20,15,True,424,945382.19,1224,2,5,0,True,242,7.487888,12.487887859344482,High,0
1723,63,21,1056,795,645,0,1,46,166502.43,1,1,21,18,True,1249,220975.21,147,1,8,0,False,329,4.9745636,12.974563598632812,High,0
560,55,30,652,1652,523,0,1,176,49475.16,1,5,30,47,True,794,781185.15,459,1,2,2,False,329,4.4058747,6.405874729156494,Medium,0
466,21,37,1179,1085,300,0,1,415,127867.75,1,4,37,17,True,1939,102454.35,1370,0,2,2,False,329,2.1836927,4.183692693710327,Low,0
901,29,47,158,1542,626,0,1,67,168005.69,2,3,47,0,True,126,535576.56,1908,2,1,1,False,329,4.00198,5.001979827880859,Medium,0
1765,55,17,1578,1680,617,1,0,76,72551.03,0,1,17,37,True,1808,577946.81,1242,0,1,0,True,306,1.9998404,2.9998403787612915,Low,0
1000,59,7,1201,1785,35,1,0,696,108333.43,0,2,7,8,True,1637,943928.66,638,2,7,2,True,2,6.2419205,13.241920471191406,High,0
310,47,40,964,429,523,1,0,176,9289.76,0,1,40,42,True,109,1311013.7,94,0,3,0,True,264,5.9876604,8.98766040802002,Medium,1
980,34,37,795,1510,115,0,1,612,166023.38,1,2,37,29,True,526,1073670.09,1415,0,9,1,False,329,3.8931649,12.893164873123167,High,1
391,40,13,733,1330,34,1,0,697,11390.57,0,2,13,8,True,1222,845704.44,518,2,1,2,True,10,3.4939687,4.493968725204468,Low,0
1164,32,5,130,106,32,0,1,699,157058.93,1,4,5,36,True,322,304018.18,352,2,2,0,False,329,2.4315882,4.431588172912598,Low,0
804,40,36,342,1522,215,0,1,507,129488.42,0,1,36,18,True,225,1668493.44,1591,1,5,0,False,329,3.3197887,8.319788694381714,Medium,1
80,38,27,835,1658,178,1,0,545,188491.57,1,3,27,24,True,1846,924050.49,1689,1,5,2,True,37,4.497844,9.497844219207764,Medium,0
946,20,20,1933,394,98,0,1,630,166667.12,0,0,20,33,True,1052,1863851.68,482,0,3,1,False,329,2.0305,5.0304999351501465,Medium,1
921,38,31,1348,1148,255,0,1,464,69728.9,2,0,31,21,True,612,353084.79,1735,0,9,1,False,329,4.0879507,13.087950706481934,High,0
1116,60,26,337,1642,44,0,1,687,129106.8,0,5,26,43,True,1937,865352.38,863,0,0,0,False,329,2.611308,2.6113080978393555,Low,0
1492,43,49,1055,675,116,1,0,611,30392.51,0,3,49,36,True,1586,1412607.0,1469,1,4,0,True,92,4.94501,8.9450101852417,Medium,1
1160,50,26,1745,1140,82,0,1,646,88043.79,1,1,26,37,True,1160,779850.54,1637,0,9,2,False,329,3.7416751,12.74167513847351,High,0
1761,34,34,893,1063,107,0,1,621,64929.48,0,3,34,9,True,1709,1206627.03,772,1,5,0,False,329,4.450862,9.450861930847168,Medium,1
1060,57,7,1104,15,667,1,0,23,69276.94,2,1,7,7,False,1707,1064116.17,1973,1,7,1,True,327,4.1744695,11.174469470977783,High,0
204,22,0,818,417,510,0,1,191,160741.08,3,3,0,18,True,1174,651356.99,958,1,0,1,False,329,5.5613856,5.561385631561279,Medium,0
676,51,38,1284,1749,205,1,0,518,77586.11,0,2,38,45,True,1119,298781.97,1389,2,9,2,True,109,3.8906562,12.890656232833862,High,0
739,36,16,346,1420,439,0,1,266,100458.88,1,2,16,19,True,321,384100.35,239,0,7,2,False,329,4.7419047,11.741904735565186,High,0
380,60,45,769,959,225,1,0,497,187493.44,0,5,45,40,True,709,1530362.7,113,1,0,1,True,53,6.4638896,6.463889598846436,Medium,1
1688,34,12,694,1628,191,1,0,532,35482.48,0,3,12,37,True,1342,1030559.2,158,1,3,1,True,56,4.844783,7.844782829284668,Medium,1
870,55,26,695,1886,362,0,1,348,171510.63,1,2,26,6,True,970,359071.31,476,0,4,1,False,329,4.386949,8.386949062347412,Medium,0
1357,50,8,232,1957,525,0,1,174,40388.17,0,3,8,19,True,138,913725.18,1500,0,7,0,False,329,4.040629,11.040628910064695,High,0
1619,29,12,1682,262,366,0,1,344,127714.55,1,2,12,44,True,234,965002.64,427,1,4,1,False,329,3.5070271,7.507027149200439,Medium,0
1143,63,28,511,1488,200,0,1,523,90767.58,2,1,28,35,True,1236,303431.11,743,2,9,0,False,329,4.22671,13.226709842681885,High,0
1801,50,19,1872,1849,684,0,1,5,191254.32,1,4,19,36,True,350,1366584.89,2,2,0,2,False,329,2.8540165,2.8540165424346924,Low,1
1784,18,41,1494,1180,468,0,1,235,143090.19,1,3,41,44,True,765,440097.96,409,0,3,0,False,329,4.36692,7.366919994354248,Medium,0
43,43,17,467,496,610,0,1,84,187558.46,3,1,17,21,True,1511,1004369.9,1575,0,9,0,False,329,6.290856,15.290855884552002,High,1
1577,41,8,785,1340,273,0,1,446,29945.11,2,4,8,31,True,392,475207.93,1662,2,7,0,False,329,4.765143,11.765142917633057,High,0
1039,23,47,358,499,82,0,1,646,16440.32,0,2,47,0,True,1114,1449071.55,269,0,3,0,False,329,2.2235296,5.223529577255249,Medium,1
1721,31,28,140,1720,256,0,1,463,33132.63,1,0,28,40,True,404,1301001.65,599,0,8,0,False,329,3.3043253,11.304325342178345,High,1
1775,35,22,387,1189,313,1,0,402,92139.8,0,4,22,43,True,1275,1759545.9,1846,1,2,0,True,165,7.03569,9.03568983078003,Medium,1
434,39,39,1406,45,214,0,1,508,7460.11,0,1,39,25,True,644,1263902.73,1796,1,2,0,False,329,3.0149112,5.01491117477417,Medium,1
1735,58,6,1559,215,390,0,1,319,81868.59,2,2,6,27,True,1732,484437.22,423,1,3,2,False,329,5.330669,8.330668926239014,Medium,0
823,42,23,973,1866,43,0,1,688,104750.2,0,0,23,48,True,154,1927377.96,394,0,2,2,False,329,2.9235299,4.923529863357544,Low,1
1353,39,22,1180,1576,222,1,0,500,20867.01,0,1,22,29,True,1854,1047870.96,1752,1,2,0,True,51,5.6151056,7.615105628967285,Medium,1
1534,55,9,80,1793,163,0,1,560,44273.71,0,2,9,14,True,603,1009971.34,741,1,6,2,False,329,2.8063655,8.806365489959717,Medium,1
759,18,29,1275,1535,643,0,1,48,87241.46,2,5,29,36,True,1443,1253933.02,1025,0,4,2,False,329,4.8133135,8.813313484191895,Medium,1
716,23,14,865,920,8,1,0,723,43026.05,1,2,14,25,True,412,1051833.35,1429,0,3,0,True,90,5.829322,8.82932186126709,Medium,1
648,33,34,934,436,462,0,1,242,190088.45,2,3,34,8,True,1177,1726149.69,70,2,8,2,False,329,4.925998,12.925998210906982,High,1
1505,52,41,1403,673,416,0,1,292,157774.02,0,4,41,43,True,1574,986637.83,143,0,8,2,False,329,3.875051,11.875051021575928,High,0
1651,48,38,1214,154,395,0,1,314,123261.53,0,3,38,3,True,1448,291377.03,343,1,2,1,False,329,3.507085,5.507085084915161,Medium,0
796,49,49,256,1121,237,0,1,482,158374.85,1,5,49,23,True,863,683297.96,1884,1,7,1,False,329,4.4099193,11.409919261932371,High,0
1309,60,15,1045,1787,587,1,0,107,16878.15,1,4,15,18,True,718,1564150.84,1452,2,7,0,True,250,16.701801,23.701801300048828,High,1
1087,48,4,373,391,590,0,1,104,170310.22,0,1,4,39,True,1465,1217179.82,1226,1,5,0,False,329,3.3276632,8.32766318321228,Medium,1
670,33,46,1716,1257,546,1,0,153,65671.47,4,1,46,10,True,1409,1691878.98,1685,1,6,0,True,271,5.1054707,11.105470657348633,High,1
815,55,39,1819,1980,611,1,0,83,101108.23,1,2,39,27,True,1451,1833975.1,1527,0,9,1,True,266,2.9301279,11.9301278591156,High,1
1178,40,48,646,172,25,1,0,706,43649.41,2,2,48,43,True,1765,745568.16,746,2,9,1,True,126,4.2179775,13.217977523803713,High,0
362,54,43,502,910,86,1,0,642,95603.66,2,2,43,15,True,1665,481445.75,434,0,4,1,True,262,4.089543,8.089542865753174,Medium,0
42,60,43,1083,300,282,0,1,436,129623.58,2,2,43,9,True,1427,726710.63,1595,1,5,2,False,329,2.227289,7.227288961410522,Medium,0
1581,52,28,116,35,632,0,1,61,136699.32,0,1,28,42,True,908,294400.69,773,1,6,0,False,329,2.6905773,8.690577268600464,Medium,0
1009,34,18,336,1293,622,1,0,71,158308.2,3,1,18,31,True,1362,1035787.45,660,1,5,2,True,272,4.065659,9.065659046173096,Medium,1
135,58,0,1689,1108,380,0,1,329,12448.75,2,1,0,46,True,774,1900251.9,1619,0,7,0,False,329,17.211914,24.2119140625,High,1
554,21,49,1398,226,181,1,0,542,154701.37,1,1,49,29,True,1255,74558.68,437,1,2,2,True,181,2.8974855,4.897485494613648,Low,0
639,27,43,1286,1138,313,0,1,402,135725.4,2,2,43,24,True,851,1388524.5,1352,0,1,0,False,329,3.6749408,4.674940824508667,Low,1
200,34,39,1812,244,355,0,1,356,89211.45,0,1,39,10,True,844,1772844.13,436,2,9,1,False,329,3.5422623,12.542262315750122,High,1
1736,40,18,103,287,660,0,1,30,161432.75,3,5,18,11,True,176,1078882.44,643,0,1,0,False,329,4.88462,5.884620189666748,Medium,1
1545,43,37,931,541,594,0,1,100,159310.72,2,4,37,9,True,1542,571157.32,547,2,1,2,False,329,3.8382258,4.838225841522217,Low,0
852,39,8,1020,684,81,1,0,647,16012.73,2,1,8,10,True,763,81495.52,322,2,1,2,True,143,5.574782,6.574781894683838,Medium,0
1297,52,41,932,1643,474,0,1,229,146864.68,1,2,41,10,True,607,1590922.37,695,1,2,2,False,329,3.949792,5.94979190826416,Medium,1
485,48,22,1875,557,129,0,1,596,73744.8,0,2,22,49,True,1498,71518.33,1892,1,6,0,False,329,2.9166245,8.916624546051025,Medium,0
197,18,37,550,1977,180,1,0,543,187886.33,0,2,37,30,True,816,1429195.48,1141,2,0,1,True,31,11.57168,11.571680068969728,High,1
748,22,22,1259,1612,95,1,0,633,147986.25,3,2,22,29,True,1081,121657.61,262,1,1,2,True,269,3.3206306,4.3206305503845215,Low,0
252,26,46,1554,692,184,1,0,539,19899.88,2,3,46,25,True,260,347006.65,134,0,1,2,True,57,12.662724,13.662723541259766,High,0
704,38,23,56,815,366,0,1,344,191548.93,0,1,23,33,True,711,1182088.87,270,0,6,1,False,329,5.404141,11.404140949249268,High,1
1431,51,40,483,520,677,1,0,12,185649.07,2,2,40,6,True,327,1740545.9,202,2,5,2,True,319,3.4951746,8.495174646377563,Medium,1
1198,23,35,677,903,505,0,1,197,170752.62,2,2,35,19,True,1905,967065.8,1142,1,5,1,False,329,2.6340778,7.634077787399292,Medium,0
293,28,21,1535,580,87,0,1,641,76068.83,0,2,21,30,True,552,1141580.52,1243,1,8,0,False,329,4.1798396,12.179839611053469,High,1
1237,63,28,1641,388,478,0,1,225,86938.9,1,2,28,38,True,1265,1347357.47,1754,0,9,2,False,329,3.3677597,12.367759704589844,High,1
455,61,16,394,1142,167,1,0,556,149528.92,1,2,16,42,True,1715,1453427.5,997,0,2,2,True,227,11.125604,13.125603675842283,High,1
1597,33,27,1355,130,590,1,0,104,123823.28,2,0,27,47,True,1162,1643438.29,1614,0,2,1,True,317,3.275123,5.275122880935669,Medium,1
1195,34,7,936,1706,302,1,0,413,94951.01,1,1,7,7,False,839,1699237.41,1976,2,3,0,True,176,6.5935535,9.59355354309082,Medium,0
1073,37,19,104,1301,183,1,0,540,149190.92,1,3,19,47,True,1696,556179.31,31,2,2,2,True,65,4.268615,6.268614768981934,Medium,0
94,41,1,594,922,61,1,0,668,64426.43,0,3,1,13,True,1438,486988.37,708,2,4,0,True,323,1.9587489,5.958748936653137,Medium,0
384,38,48,877,1790,643,0,1,48,169853.75,2,1,48,6,True,1424,1142228.11,49,2,2,1,False,329,5.3545074,7.3545074462890625,Medium,1
943,25,0,1572,1947,332,0,1,381,145786.6,0,0,0,8,True,1878,1268110.54,760,2,1,0,False,329,3.6195104,4.6195104122161865,Low,1
801,55,19,827,834,284,0,1,434,85487.13,0,0,19,39,True,566,801281.79,1449,0,1,1,False,329,3.1251886,4.125188589096069,Low,0
1583,55,4,791,652,300,0,1,415,92305.79,0,1,4,12,True,96,393344.42,1706,1,0,1,False,329,3.0347605,3.0347604751586914,Low,0
1662,41,29,647,1853,554,0,1,144,58582.15,0,0,29,13,True,58,206489.3,1602,1,3,2,False,329,4.4143176,7.414317607879639,Medium,0
102,30,46,1244,1759,320,0,1,395,76298.26,0,2,46,48,True,378,899962.58,217,0,0,1,False,329,4.0727367,4.072736740112305,Low,0
708,20,5,102,501,30,0,1,701,52557.99,0,2,5,31,True,822,272988.59,129,2,1,1,False,329,5.2945237,6.2945237159729,Medium,0
225,57,32,1773,484,247,1,0,472,152242.3,2,3,32,18,True,1294,309299.61,93,1,6,1,True,307,7.2903113,13.290311336517334,High,0
23,36,27,202,358,29,0,1,702,177088.17,0,1,27,25,True,1841,669722.22,1020,1,4,2,False,329,2.5471065,6.547106504440308,Medium,0
1399,43,21,254,305,657,1,0,33,152077.48,1,2,21,31,True,1055,129713.17,1542,1,3,1,True,316,2.8665972,5.8665971755981445,Medium,0
1382,56,45,1186,656,104,0,1,624,36413.5,3,0,45,29,True,1093,1587063.18,646,1,3,0,False,329,4.1436877,7.143687725067139,Medium,1
1610,37,42,45,1231,488,1,0,215,109422.26,1,2,42,10,True,414,530097.07,1334,2,9,0,True,319,5.6593738,14.659373760223389,High,0
546,30,13,597,153,688,0,1,1,17971.58,1,1,13,37,True,1629,1779460.51,1832,1,4,0,False,329,3.4604392,7.460439205169678,Medium,1
1744,19,9,109,1160,283,1,0,435,99724.89,2,1,9,36,True,1381,233915.45,1263,1,7,1,True,110,6.5711246,13.57112455368042,High,0
1667,50,19,1468,1162,218,0,1,504,146606.36,1,3,19,9,True,523,491850.58,678,0,8,1,False,329,4.216235,12.216235160827637,High,0
170,29,36,95,1902,387,0,1,322,87565.16,1,1,36,26,True,1744,1311703.19,1739,2,0,0,False,329,7.5347843,7.534784317016602,Medium,1
895,49,40,707,142,338,1,0,375,97232.94,0,1,40,14,True,1983,1454212.75,1916,0,3,2,True,256,2.514874,5.51487398147583,Medium,1
192,43,7,1639,95,330,0,1,385,136339.69,0,4,7,43,True,586,535493.82,176,1,8,0,False,329,10.415102,18.415102005004883,High,0
1089,34,38,1455,1169,36,1,0,695,37976.4,1,1,38,44,True,1206,1567368.82,328,0,5,0,True,293,4.5665936,9.566593647003174,Medium,1
1216,42,28,1523,1577,510,0,1,191,137434.74,1,0,28,10,True,104,979431.12,490,1,7,1,False,329,4.4058747,11.405874729156494,High,0
1222,58,15,1191,609,387,0,1,322,89395.11,1,1,15,23,True,489,591175.44,964,2,7,0,False,329,7.0244856,14.02448558807373,High,0
1333,55,8,1344,1378,344,1,0,369,55774.17,3,0,8,25,True,1370,1612511.67,596,2,2,2,True,142,10.685595,12.68559455871582,High,1
763,29,46,910,438,216,0,1,506,21463.73,0,2,46,46,False,634,13101.64,1840,0,7,1,False,329,4.0183277,11.018327713012695,High,0
1669,27,3,1431,1323,120,1,0,606,59583.84,1,1,3,47,True,640,929501.04,1682,2,4,1,True,227,4.902997,8.902997016906738,Medium,0
653,23,26,520,136,640,0,1,51,95003.35,1,0,26,46,True,1515,622590.2,1194,1,3,2,False,329,3.1944063,6.194406270980835,Medium,0
454,51,28,1731,234,94,0,1,634,161825.45,0,1,28,44,True,1386,1843784.78,709,1,3,1,False,329,1.7747376,4.774737596511841,Low,1
1448,50,33,1417,1698,267,0,1,452,186875.14,0,2,33,41,True,1782,1187793.06,559,1,7,2,False,329,14.9457035,21.945703506469727,High,1
1589,63,24,151,1948,448,0,1,256,81386.99,1,1,24,21,True,1432,96145.97,1114,1,6,0,False,329,5.0333285,11.033328533172607,High,0
700,34,21,1699,533,489,1,0,213,181362.43,2,3,21,44,True,1722,1700183.03,18,0,8,2,True,223,6.5698876,14.56988763809204,High,1
1609,60,23,1849,1309,5,0,1,726,124082.87,0,1,23,46,True,1828,823360.43,1252,1,5,1,False,329,2.5491471,7.549147129058838,Medium,0
249,59,35,1530,540,551,1,0,147,8200.94,2,4,35,3,True,947,81439.97,1693,2,6,0,True,284,7.1632204,13.163220405578612,High,0
1677,26,33,1832,209,270,0,1,449,91825.98,1,0,33,9,True,187,1937884.53,1656,2,7,1,False,329,3.2206898,10.22068977355957,High,1
1652,58,14,616,8,23,1,0,708,123026.44,1,5,14,23,True,1944,1564900.58,1405,1,3,0,True,8,7.571218,10.571218013763428,High,1
1486,52,28,605,223,338,0,1,375,3746.06,1,2,28,28,False,1591,736390.21,417,2,0,2,False,329,3.2526002,3.2526001930236816,Low,0
193,34,4,8,1150,71,1,0,658,47360.35,0,2,4,49,True,1263,1898199.27,530,0,5,1,True,297,9.6717825,14.671782493591309,High,1
1254,61,17,1317,1072,548,0,1,151,174799.89,2,2,17,35,True,1847,181642.56,1092,1,1,0,False,329,3.2360096,4.23600959777832,Low,0
1704,44,23,630,44,554,0,1,144,28735.29,0,1,23,5,True,390,1989700.13,385,0,6,0,False,329,22.377579,28.37757873535156,High,1
1023,50,46,575,1303,277,1,0,442,12281.32,1,5,46,32,True,1602,1076090.12,1133,0,8,2,True,293,4.323124,12.323123931884766,High,1
183,42,28,1077,424,630,1,0,63,129655.2,1,2,28,0,True,1385,561575.83,663,1,0,2,True,273,2.9016693,2.9016692638397217,Low,0
1737,49,6,549,882,662,1,0,28,190021.53,1,1,6,4,True,1875,575849.07,1830,0,5,0,True,327,4.6878095,9.687809467315674,Medium,0
1016,56,47,783,370,404,0,1,305,30434.14,1,2,47,35,True,1904,1471507.33,674,1,4,2,False,329,1.5533369,5.55333685874939,Medium,1
1211,32,9,1950,781,373,0,1,336,167638.41,1,3,9,29,True,1189,1800820.6,23,0,9,1,False,329,5.2039332,14.203933238983154,High,1
169,56,7,587,769,653,1,0,38,128348.65,0,1,7,40,True,1950,1511178.83,1365,0,6,0,True,300,5.809842,11.809842109680176,High,1
423,37,49,670,1564,289,0,1,428,4617.92,2,0,49,43,True,1942,1453891.9,1495,0,7,2,False,329,2.1104589,9.110458850860596,Medium,1
509,23,0,870,339,539,0,1,160,80919.73,1,0,0,16,True,1493,1281502.65,1491,0,2,0,False,329,4.821567,6.821567058563232,Medium,1
931,45,10,1816,1111,97,0,1,631,190305.97,0,2,10,23,True,1323,571388.77,310,2,3,2,False,329,2.6667738,5.666773796081543,Medium,0
584,41,38,437,1681,151,0,1,574,148563.34,0,2,38,15,True,1290,1648940.67,1396,2,3,2,False,329,3.6110263,6.611026287078857,Medium,1
1699,23,1,1577,526,590,1,0,104,181922.76,0,2,1,21,True,1831,1106118.4,60,2,9,0,True,273,4.0252004,13.025200366973875,High,1
564,59,35,1257,1171,324,0,1,391,28000.1,0,6,35,4,True,1023,943242.19,1880,1,3,0,False,329,3.967495,6.967494964599609,Medium,0
1441,20,45,1747,383,572,0,1,123,86134.71,0,2,45,35,True,1621,731209.97,272,2,7,0,False,329,4.7960663,11.796066284179688,High,0
553,49,8,1065,610,316,0,1,399,111132.81,0,1,8,28,True,1660,19264.42,946,1,5,1,False,329,3.9219186,8.921918630599976,Medium,0
1440,49,28,1866,1207,355,0,1,356,168456.42,3,0,28,1,True,508,1103106.15,387,1,8,0,False,329,2.4760296,10.476029634475708,High,1
1279,64,39,1233,642,423,1,0,284,36533.2,2,3,39,45,True,537,1905743.75,971,1,5,1,True,299,5.178559,10.178558826446531,High,1
1558,54,19,470,1255,621,1,0,72,157946.06,1,1,19,44,True,967,1052874.58,1776,1,6,2,True,316,3.8391,9.839099884033203,Medium,1
1690,32,34,1387,1630,119,0,1,608,20980.88,2,0,34,47,True,1617,1432644.33,967,2,5,2,False,329,3.3619952,8.361995220184326,Medium,1
1675,30,5,200,987,517,0,1,182,115712.01,1,0,5,0,True,1845,483704.66,99,0,5,2,False,329,3.6913586,8.69135856628418,Medium,0
1530,49,32,1459,885,569,0,1,126,188191.32,2,1,32,44,True,783,122516.89,1223,0,9,0,False,329,6.5829067,15.58290672302246,High,0
1724,43,24,1850,1517,248,0,1,471,11652.86,2,1,24,31,True,866,743664.82,526,0,5,1,False,329,3.33174,8.331739902496338,Medium,0
1583,56,10,1442,808,347,1,0,365,198217.63,0,5,10,14,True,1826,646561.24,865,0,1,1,True,234,4.9417877,5.9417877197265625,Medium,0
810,61,43,371,1570,414,0,1,294,93727.21,0,2,43,44,True,820,95190.46,1446,2,5,1,False,329,3.8643327,8.864332675933838,Medium,0
1734,22,20,454,1514,285,1,0,433,36222.41,0,0,20,36,True,595,1447684.98,939,0,3,1,True,166,7.1715755,10.171575546264648,High,1
955,44,13,1137,1377,688,0,1,1,17959.45,1,3,13,32,True,1824,1521088.35,1904,0,1,2,False,329,2.3040526,3.3040525913238525,Low,1
549,46,8,70,334,499,1,0,203,66915.54,1,1,8,30,True,1152,1258965.87,1157,1,2,2,True,306,5.044864,7.044864177703857,Medium,1
23,54,7,1325,1060,671,1,0,19,65965.57,0,1,7,35,True,1341,545729.49,1039,0,6,1,True,316,3.9317946,9.9317946434021,Medium,0
1048,53,23,478,47,632,1,0,61,50616.88,2,5,23,25,True,633,1987430.25,251,1,7,0,True,274,8.540882,15.540882110595703,High,1
1246,37,24,1977,103,11,0,1,720,161930.47,2,3,24,38,True,1871,1784061.94,824,2,1,0,False,329,2.6155953,3.61559534072876,Low,1
813,29,28,1324,1023,300,0,1,415,133505.76,5,0,28,8,True,142,530662.82,242,2,4,1,False,329,4.5551457,8.555145740509033,Medium,0
558,34,46,1605,872,166,0,1,557,99750.31,1,2,46,19,True,145,744916.26,1863,0,4,2,False,329,3.6547308,7.654730796813965,Medium,0
1771,48,0,190,1819,165,0,1,558,97152.22,0,2,0,11,True,1781,275657.26,1101,2,1,2,False,329,7.3871655,8.387165546417236,Medium,0
446,57,22,1121,1271,369,0,1,340,6319.55,1,4,22,42,True,1048,1448412.47,1188,0,7,0,False,329,5.8880515,12.888051509857178,High,1
1683,61,25,381,952,345,0,1,367,36328.65,2,3,25,44,True,211,733854.63,140,2,8,0,False,329,6.8757043,14.875704288482666,High,0
680,52,38,1733,110,233,1,0,489,60939.27,0,2,38,12,True,1581,275072.96,621,1,7,2,True,41,3.779399,10.779398918151855,High,0
572,55,45,711,1481,632,0,1,61,142778.29,0,3,45,19,True,407,80217.12,854,1,1,2,False,329,2.614657,3.614656925201416,Low,0
1325,30,4,1729,1847,123,0,1,602,58562.57,2,0,4,45,True,1752,859370.88,1048,1,3,1,False,329,3.9929304,6.9929304122924805,Medium,0
1057,55,27,928,833,516,1,0,183,11888.42,2,1,27,1,True,531,328636.7,249,2,4,1,True,247,4.14022,8.140220165252686,Medium,0
575,64,30,98,479,465,0,1,239,153745.85,2,4,30,7,True,358,1637944.84,1743,0,2,2,False,329,6.2952056,8.29520559310913,Medium,1
